FECHA_CORTE,FECHA_MUESTRA,SUB_REGION,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IPRESS,CATEGORIA,MICRORED,RED,EJECUTORA,RENAES,Mes,09-11A,12-17A,18A
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTA CATALINA DE MOSSA,200408,ESTABLECIMIENTO DE SALUD I 2 PUEBLO NUEVO DE MARAY,I-2,MORROPON,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2200,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTA CATALINA DE MOSSA,200408,P.S MOSSA,I-1,MORROPON,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2201,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTA CATALINA DE MOSSA,200408,P.S MOSSA,I-1,MORROPON,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2201,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTA CATALINA DE MOSSA,200408,P.S MOSSA,I-1,MORROPON,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2201,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,CHALACO,200403,P.S CHALACO,I-4,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2202,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,CHALACO,200403,P.S CHALACO,I-4,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2202,202402,0,0,1
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,CHALACO,200403,P.S CHALACO,I-4,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2202,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,CHALACO,200403,P.S NARANJO,I-2,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2203,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,CHALACO,200403,P.S NARANJO,I-2,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2203,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,CHALACO,200403,P.S NARANJO,I-2,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2203,202403,0,1,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,CHALACO,200403,P.S SAN LORENZO - CHALACO,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2204,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,CHALACO,200403,P.S SAN LORENZO - CHALACO,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2204,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,CHALACO,200403,P.S SAN LORENZO - CHALACO,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2204,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,FRIAS,200202,PUESTO DE SALUD ARENALES,I-2,CHULUCANAS,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2205,202402,0,0,1
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,FRIAS,200202,PUESTO DE SALUD ARENALES,I-2,CHULUCANAS,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2205,202403,0,1,1
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,FRIAS,200202,PUESTO DE SALUD ARENALES,I-2,CHULUCANAS,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2205,202401,0,1,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,CHALACO,200403,E.S. I-1 PORTACHUELO,I-2,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2206,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,CHALACO,200403,E.S. I-1 PORTACHUELO,I-2,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2206,202403,0,0,1
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,CHALACO,200403,E.S. I-1 PORTACHUELO,I-2,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2206,202401,0,0,1
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,E.S. PACAIPAMPA,I-4,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2207,202401,0,2,1
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,E.S. PACAIPAMPA,I-4,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2207,202403,0,1,3
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,E.S. PACAIPAMPA,I-4,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2207,202402,0,3,1
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S SANTA ROSA,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2208,202401,0,1,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S SANTA ROSA,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2208,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S SANTA ROSA,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2208,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S NANGAY MATALACAS,I-2,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2209,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S NANGAY MATALACAS,I-2,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2209,202403,0,0,2
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S NANGAY MATALACAS,I-2,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2209,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S EL PUERTO,I-2,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2210,202401,0,1,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S EL PUERTO,I-2,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2210,202403,0,2,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S EL PUERTO,I-2,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2210,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S. LAGUNAS DE SAN PABLO,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2211,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S. LAGUNAS DE SAN PABLO,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2211,202402,0,1,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S. LAGUNAS DE SAN PABLO,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2211,202401,0,2,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S CUMBICUS,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2212,202403,0,3,1
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S CUMBICUS,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2212,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S CUMBICUS,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2212,202401,0,1,1
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S. CACHIACO,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2213,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S. CACHIACO,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2213,202401,0,1,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S. CACHIACO,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2213,202402,0,0,1
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S EL TULMAN,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2214,202401,0,2,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S EL TULMAN,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2214,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,AYABACA,PACAIPAMPA,200206,P.S EL TULMAN,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2214,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTO DOMINGO,200409,C.S I-4 SANTO DOMINGO,I-4,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2215,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTO DOMINGO,200409,C.S I-4 SANTO DOMINGO,I-4,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2215,202403,0,2,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTO DOMINGO,200409,C.S I-4 SANTO DOMINGO,I-4,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2215,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTO DOMINGO,200409,E.S I-1 SIMIRIS,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2216,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTO DOMINGO,200409,E.S I-1 SIMIRIS,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2216,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTO DOMINGO,200409,E.S I-1 SIMIRIS,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2216,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTO DOMINGO,200409,E.S QUINCHAYO GRANDE,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2217,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTO DOMINGO,200409,E.S QUINCHAYO GRANDE,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2217,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTO DOMINGO,200409,E.S QUINCHAYO GRANDE,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2217,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTO DOMINGO,200409,E.S. I-1 JACANACAS,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2218,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTO DOMINGO,200409,E.S. I-1 JACANACAS,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2218,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTO DOMINGO,200409,E.S. I-1 JACANACAS,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2218,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTA CATALINA DE MOSSA,200408,ESTABLECIMIENTO DE SALUD PAMBARUMBE,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2219,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTA CATALINA DE MOSSA,200408,ESTABLECIMIENTO DE SALUD PAMBARUMBE,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2219,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTA CATALINA DE MOSSA,200408,ESTABLECIMIENTO DE SALUD PAMBARUMBE,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2219,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,CHALACO,200403,P.S SANTIAGO,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2220,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,CHALACO,200403,P.S SANTIAGO,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2220,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,CHALACO,200403,P.S SANTIAGO,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2220,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTO DOMINGO,200409,P.S NOMA,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2221,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTO DOMINGO,200409,P.S NOMA,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2221,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SANTO DOMINGO,200409,P.S NOMA,I-1,CHALACO,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2221,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SALITRAL,200406,C.S SALITRAL,I-4,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2222,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SALITRAL,200406,C.S SALITRAL,I-4,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2222,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SALITRAL,200406,C.S SALITRAL,I-4,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2222,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SALITRAL,200406,P.S SERRAN,I-2,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2223,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SALITRAL,200406,P.S SERRAN,I-2,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2223,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SALITRAL,200406,P.S SERRAN,I-2,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2223,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SALITRAL,200406,P.S HUALCAS,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2224,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SALITRAL,200406,P.S HUALCAS,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2224,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SALITRAL,200406,P.S HUALCAS,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2224,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SALITRAL,200406,P.S LA ALBERCA,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2225,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SALITRAL,200406,P.S LA ALBERCA,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2225,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SALITRAL,200406,P.S LA ALBERCA,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2225,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,HUARMACA,200304,P.S CHIGNIA BAJA,I-2,HUARMACA,HUARMACA,REGION PIURA-SALUD MORROPON-CHULUCANAS,2226,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,HUARMACA,200304,P.S CHIGNIA BAJA,I-2,HUARMACA,HUARMACA,REGION PIURA-SALUD MORROPON-CHULUCANAS,2226,202402,0,1,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,HUARMACA,200304,P.S CHIGNIA BAJA,I-2,HUARMACA,HUARMACA,REGION PIURA-SALUD MORROPON-CHULUCANAS,2226,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SALITRAL,200406,P.S MALACASI,I-2,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2227,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SALITRAL,200406,P.S MALACASI,I-2,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2227,202403,0,1,1
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SALITRAL,200406,P.S MALACASI,I-2,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2227,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SAN JUAN DE BIGOTE,200407,SAN JUAN DE BIGOTE,I-3,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2228,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SAN JUAN DE BIGOTE,200407,SAN JUAN DE BIGOTE,I-3,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2228,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SAN JUAN DE BIGOTE,200407,SAN JUAN DE BIGOTE,I-3,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2228,202401,0,1,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SAN JUAN DE BIGOTE,200407,P.S LA QUEMAZON,I-2,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2229,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SAN JUAN DE BIGOTE,200407,P.S LA QUEMAZON,I-2,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2229,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SAN JUAN DE BIGOTE,200407,P.S LA QUEMAZON,I-2,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2229,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SAN JUAN DE BIGOTE,200407,P.S LA PAREJA,I-2,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2230,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SAN JUAN DE BIGOTE,200407,P.S LA PAREJA,I-2,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2230,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,SAN JUAN DE BIGOTE,200407,P.S LA PAREJA,I-2,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2230,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,CANCHAQUE,200302,E.S. CILIA,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2231,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,CANCHAQUE,200302,E.S. CILIA,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2231,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,CANCHAQUE,200302,E.S. CILIA,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2231,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,LALAQUIZ,200305,C.S EL TUNAL,I-4,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2232,202401,0,1,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,LALAQUIZ,200305,C.S EL TUNAL,I-4,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2232,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,LALAQUIZ,200305,C.S EL TUNAL,I-4,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2232,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,LALAQUIZ,200305,P.S LA LAGUNA,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2233,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,LALAQUIZ,200305,P.S LA LAGUNA,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2233,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,LALAQUIZ,200305,P.S LA LAGUNA,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2233,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,LALAQUIZ,200305,P.S MAYLAND,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2234,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,LALAQUIZ,200305,P.S MAYLAND,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2234,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,LALAQUIZ,200305,P.S MAYLAND,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2234,202402,0,0,1
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,LALAQUIZ,200305,P.S SAN LORENZO - LALAQUIZ,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2235,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,LALAQUIZ,200305,P.S SAN LORENZO - LALAQUIZ,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2235,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,LALAQUIZ,200305,P.S SAN LORENZO - LALAQUIZ,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2235,202401,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,CANCHAQUE,200302,P.S LOS RANCHOS,I-2,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2236,202403,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,CANCHAQUE,200302,P.S LOS RANCHOS,I-2,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2236,202401,0,1,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,HUANCABAMBA,CANCHAQUE,200302,P.S LOS RANCHOS,I-2,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2236,202402,0,0,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,YAMANGO,200410,P.S CHOCO,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2237,202402,0,1,0
20240331,20240401,MORROPON HUANCABAMBA,PIURA,MORROPON,YAMANGO,200410,P.S CHOCO,I-1,SALITRAL,MORROPON CHULUCANAS,REGION PIURA-SALUD MORROPON-CHULUCANAS,2237,202403,0,0,0
